Binomial.1.2,Genus.1.2,Order.1.2,Family.1.2,Binomial.Source,BM,BMR,log10BM,log10BMR,Source,Accepted,Comment
Phalanger_gymnotis,Phalanger,Diprotodontia,Phalangeridae,Phalanger_gymnotis,1565.5,249.806125948416,3.194653071952934,2.397603084290207,Genoud.2018,1,NA
Phalanger_intercastellanus,Phalanger,Diprotodontia,Phalangeridae,Phalanger_intercastellanus,1671.4,317.39165056819195,3.223080397831155,2.5015954978446144,Genoud.2018,1,NA
Phalanger_orientalis,Phalanger,Diprotodontia,Phalangeridae,Phalanger_orientalis,2181.3,425.85629421619194,3.3387153993635277,2.6292630705627733,Genoud.2018,1,NA
Phalanger_sericeus,Phalanger,Diprotodontia,Phalangeridae,Phalanger_sericeus,1353.2,206.709507538944,3.131361989115943,2.315360452325115,Genoud.2018,1,NA
Spilocuscus_maculatus,Spilocuscus,Diprotodontia,Phalangeridae,Spilocuscus_maculatus,4250,491.70638453760006,3.6283889300503116,2.6917058474023188,Genoud.2018,1,NA
Spilocuscus_maculatus,Spilocuscus,Diprotodontia,Phalangeridae,Spilocuscus_maculatus,3998.3,497.2983394990079,3.6018753769398164,2.696617009106301,Genoud.2018,1,NA
Trichosurus_vulpecula,Trichosurus,Diprotodontia,Phalangeridae,Trichosurus_vulpecula,1982,301.29067680000003,3.2971036501492565,2.4789856929844762,Genoud.2018,1,NA
Phascolarctos_cinereus,Phascolarctos,Diprotodontia,Phascolarctidae,Phascolarctos_cinereus,4765,446.7007883999232,3.6780629049743454,2.6500167189760564,Genoud.2018,0,NA
Aepyprymnus_rufescens,Aepyprymnus,Diprotodontia,Potoroidae,Aepyprymnus_rufescens,2820,515.3275735987199,3.450249108319361,2.712083380849179,Genoud.2018,1,NA
Bettongia_gaimardi,Bettongia,Diprotodontia,Potoroidae,Bettongia_gaimardi,1630,161.37225062424577,3.2121876044039577,2.2078288560559463,Genoud.2018,0,NA
Bettongia_gaimardi,Bettongia,Diprotodontia,Potoroidae,Bettongia_gaimardi,1385,272.09295886012416,3.1414497734004674,2.434717303382991,Genoud.2018,0,NA
Bettongia_gaimardi,Bettongia,Diprotodontia,Potoroidae,Bettongia_gaimardi,1700,331.7379074347008,3.230448921378274,2.520795100850418,Genoud.2018,0,NA
Bettongia_gaimardi,Bettongia,Diprotodontia,Potoroidae,Bettongia_gaimardi,2070,403.9396872881357,3.315970345456918,2.6063165249290616,Genoud.2018,0,NA
Bettongia_penicillata,Bettongia,Diprotodontia,Potoroidae,Bettongia_penicillata,1070,251.13662557716484,3.0293837776852097,2.3999100545134895,Genoud.2018,0,NA
Bettongia_penicillata,Bettongia,Diprotodontia,Potoroidae,Bettongia_penicillata,965.7,239.00401157124097,2.984842231405276,2.3784051904403243,Genoud.2018,0,NA
Potorous_tridactylus,Potorous,Diprotodontia,Potoroidae,Potorous_tridactylus,950,210.66244121856,2.9777236052888476,2.3235871126108227,Genoud.2018,1,NA
Potorous_tridactylus,Potorous,Diprotodontia,Potoroidae,Potorous_tridactylus,1120,242.96080177152,3.0492180226701815,2.3855362120859263,Genoud.2018,1,NA
Potorous_tridactylus,Potorous,Diprotodontia,Potoroidae,Potorous_tridactylus,1027.8,252.216451362816,3.011908613349154,2.401773410956612,Genoud.2018,1,NA
Pseudocheirus_peregrinus,Pseudocheirus,Diprotodontia,Pseudocheiridae,Pseudocheirus_peregrinus,917,128.36814678994944,2.962369335670021,2.1084572714777376,Genoud.2018,0,NA
Petauroides_volans,Petauroides,Diprotodontia,Pseudocheiridae,Petauroides_volans,1141,239.1312767531213,3.0572856444182146,2.378636382610758,Genoud.2018,0,NA
Petauroides_volans,Petauroides,Diprotodontia,Pseudocheiridae,Petauroides_volans,1000,183.60123572600833,3,2.263875599889083,Genoud.2018,0,NA
Tarsipes_rostratus,Tarsipes,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,10,13.97988740352,1,1.1455036735393571,Genoud.2018,1,NA
Tarsipes_rostratus,Tarsipes,Diprotodontia,Tarsipedidae,Tarsipes_rostratus,5.4,6.556085127168,0.7323937598229685,0.8166445840106186,Genoud.2018,1,NA
Lasiorhinus_latifrons,Lasiorhinus,Diprotodontia,Vombatidae,Lasiorhinus_latifrons,25250,1217.2143342719999,4.402261382454681,3.0853670580950814,Genoud.2018,1,NA
Dromiciops_gliroides,Dromiciops,Microbiotheria,Microbiotheriidae,Dromiciops_gliroides,40.2,15.310387032268801,1.60422605308447,1.1849861693954598,Genoud.2018,1,NA
Dromiciops_gliroides,Dromiciops,Microbiotheria,Microbiotheriidae,Dromiciops_gliroides,24.9,17.065103933952,1.3961993470957363,1.232108937666189,Genoud.2018,1,NA
Notoryctes_caurinus,Notoryctes,Notoryctemorphia,Notoryctidae,Notoryctes_caurinus,34,9.086733986254849,1.5314789170422551,0.9584078142864066,Genoud.2018,0,NA
Echymipera_kalubu,Echymipera,Peramelemorphia,Peramelidae,Echymipera_kalubu,695,165.83038851072,2.8419848045901137,2.219664118211931,Genoud.2018,1,NA
Echymipera_rufescens,Echymipera,Peramelemorphia,Peramelidae,Echymipera_rufescens,616,146.40316567065597,2.7895807121644256,2.165550467558666,Genoud.2018,1,NA
Echymipera_rufescens,Echymipera,Peramelemorphia,Peramelidae,Echymipera_rufescens,1276,260.79720983808,3.1058506743851435,2.4163029407469705,Genoud.2018,1,NA
Isoodon_auratus,Isoodon,Peramelemorphia,Peramelidae,Isoodon_auratus,428,72.213349415424,2.6314437690131722,1.8586174890038487,Genoud.2018,1,NA
Isoodon_auratus,Isoodon,Peramelemorphia,Peramelidae,Isoodon_auratus,462.9,87.49481254272,2.6654871807828107,1.9419823050125324,Genoud.2018,1,NA
Isoodon_macrourus,Isoodon,Peramelemorphia,Peramelidae,Isoodon_macrourus,880,189.45157757184,2.9444826721501687,2.277498226015828,Genoud.2018,1,NA
Isoodon_macrourus,Isoodon,Peramelemorphia,Peramelidae,Isoodon_macrourus,1551,279.6459545786881,3.190611797813605,2.4466085411079983,Genoud.2018,1,NA
Isoodon_macrourus,Isoodon,Peramelemorphia,Peramelidae,Isoodon_macrourus,1609,244.310584003584,3.2065560440990297,2.387942281851805,Genoud.2018,1,NA
Isoodon_obesulus,Isoodon,Peramelemorphia,Peramelidae,Isoodon_obesulus,717.2,107.307687449088,2.855640280890145,2.0306308356390907,Genoud.2018,1,NA
Isoodon_obesulus,Isoodon,Peramelemorphia,Peramelidae,Isoodon_obesulus,1020,201.59961766041602,3.0086001717619175,2.3044897041220542,Genoud.2018,1,NA
Isoodon_obesulus,Isoodon,Peramelemorphia,Peramelidae,Isoodon_obesulus,1380,216.20618967168002,3.1398790864012365,2.334868123020512,Genoud.2018,1,NA
Perameles_bougainville,Perameles,Peramelemorphia,Peramelidae,Perameles_bougainville,255,77.61247834368001,2.406540180433955,1.8899315516722508,Genoud.2018,1,NA
Perameles_gunnii,Perameles,Peramelemorphia,Peramelidae,Perameles_gunnii,837.3,202.756573859328,2.9228810912082936,2.3069749439907032,Genoud.2018,1,NA
Perameles_gunnii,Perameles,Peramelemorphia,Peramelidae,Perameles_gunnii,681,180.77440608,2.833147111912785,2.25713694336812,Genoud.2018,1,NA
Perameles_nasuta,Perameles,Peramelemorphia,Peramelidae,Perameles_nasuta,686,155.22495668736002,2.8363241157067516,2.190961547336232,Genoud.2018,1,NA
Perameles_nasuta,Perameles,Peramelemorphia,Peramelidae,Perameles_nasuta,645,152.38077269836802,2.8095597146352675,2.1829301714799807,Genoud.2018,1,NA
Macrotis_lagotis,Macrotis,Peramelemorphia,Thylacomyidae,Macrotis_lagotis,1011,170.94027838924802,3.004751155591001,2.2328444069053,Genoud.2018,1,NA
Macrotis_lagotis,Macrotis,Peramelemorphia,Thylacomyidae,Macrotis_lagotis,1577,262.291611595008,3.197831693328903,2.4187844015463056,Genoud.2018,1,NA
Ornithorhynchus_anatinus,Ornithorhynchus,Monotremata,Ornithorhynchidae,Ornithorhynchus_anatinus,1284,228.980914368,3.1085650237328344,2.3597992852652676,Genoud.2018,1,NA
Tachyglossus_aculeatus,Tachyglossus,Monotremata,Tachyglossidae,Tachyglossus_aculeatus,3000,325.39393094400003,3.4771212547196626,2.512409448471426,Genoud.2018,1,NA
Tachyglossus_aculeatus,Tachyglossus,Monotremata,Tachyglossidae,Tachyglossus_aculeatus,2140,135.122842731264,3.330413773349191,2.130728773400687,Genoud.2018,1,NA
Tachyglossus_aculeatus,Tachyglossus,Monotremata,Tachyglossidae,Tachyglossus_aculeatus,3293,224.449502588928,3.517591730711908,2.351118647282233,Genoud.2018,1,NA
Tachyglossus_aculeatus,Tachyglossus,Monotremata,Tachyglossidae,Tachyglossus_aculeatus,3580,264.02704589337606,3.5538830266438746,2.4216484165691865,Genoud.2018,1,NA
Zaglossus_bruijnii,Zaglossus,Monotremata,Tachyglossidae,Zaglossus_bruijni,13615,531.6213734000639,4.134017645675983,2.7256024330741373,Genoud.2018,1,NA
Zaglossus_bruijnii,Zaglossus,Monotremata,Tachyglossidae,Zaglossus_bruijni,10300,585.901901732352,4.012837224705172,2.7678249076516988,Genoud.2018,1,NA
Elephas_maximus,NA,Proboscidea,Elephantidae,Elephas_maximus,3672000,205016,6.564902672529205,5.311787755887732,Benedict.1938,NA,MR of standing elephant reduced with 25 % for correction. Authors state that they probably error on the small side. 49000 cal * 4.184 kJ/cal
Equus_ferus,NA,Perissodactyla,Equidae,Equus_ferus,203000,17400,5.307496037913213,4.2405492482825995,Benedict.1938,NA,MR of standing animals reduced with 10 % for correction. Authors state that this is a widely tested and confirmed protocol for other ungulates. Data is lifted from a graph with a small margin of error.
Equus_ferus,NA,Perissodactyla,Equidae,Equus_ferus,304000,21535,5.482873583608754,4.333144876098619,Benedict.1938,NA,MR of standing animals reduced with 10 % for correction. Authors state that this is a widely tested and confirmed protocol for other ungulates. Data is lifted from a graph with a small margin of error.
Equus_ferus,NA,Perissodactyla,Equidae,Equus_ferus,585000,42023,5.767155866082181,4.623487053232678,Benedict.1938,NA,MR of standing animals reduced with 10 % for correction. Authors state that this is a widely tested and confirmed protocol for other ungulates. Data is lifted from a graph with a small margin of error.
Equus_ferus,NA,Perissodactyla,Equidae,Equus_ferus,822000,58808,5.9148718175400505,4.769436409741545,Benedict.1938,NA,MR of standing animals reduced with 10 % for correction. Authors state that this is a widely tested and confirmed protocol for other ungulates. Data is lifted from a graph with a small margin of error.
Orcinus_orca,NA,Cetartiodactyla,Delphinidae,Orcinus_orca,5318000,196600,6.725748332995548,5.293583513496117,Worthy.2014,NA,Mean of 4 measurements
Lagenorhynchus_obliquidens,NA,Cetartiodactyla,Delphinidae,Lagenorhynchus_obliquidens,126500,33330,5.102090525511836,4.52283531366053,Rechsteiner.2013,NA,F003 was 33.33 ± 2.20 MJ/day at BM between 124 and 129 kg (mean = 126.5 kg)
Lagenorhynchus_obliquidens,NA,Cetartiodactyla,Delphinidae,Lagenorhynchus_obliquidens,110000,35170,5.041392685158225,4.546172368316943,Rechsteiner.2013,NA,M001 was 35.17 ± 2.48 MJ/day at BM between 106 kg and 114 kg (mean = 110 kg)
Delphinapterus_leucas,NA,Cetartiodactyla,Monodontidae,Delphinapterus_leucas,1341000,73050,6.127428777851599,4.863620220270316,Rosen.2013,NA,Mature male n=11 trials
